key,stance_1,stance_2,llm
5152ad6df864fdab,I want to have healthy muscle mass,Meat provides me with protein,support
5152ad6df864fdab,I am on a low-carb diet,I want to feel full and fueled,support
5152ad6df864fdab,I eat multiple meat products daily,Meat provides me with protein,support
5152ad6df864fdab,I eat multiple meat products daily,My social contacts prefer taste and satiety,support
3adb7e8ae191bee6,I avoid beef,I eat chicken and fish,support
3adb7e8ae191bee6,I avoid beef,I have cholesterol concerns,support
3adb7e8ae191bee6,I eat chicken and fish,I have cholesterol concerns,support
3adb7e8ae191bee6,I avoid beef,Meat expense is a concern for me,support
3adb7e8ae191bee6,I eat chicken and fish,Meat expense is a concern for me,support
3adb7e8ae191bee6,Holiday traditions involve ham or turkey,I eat chicken and fish,support
3adb7e8ae191bee6,I have cholesterol concerns,I hear doctors advise less meat,support
3adb7e8ae191bee6,I avoid beef,I hear doctors advise less meat,support
3adb7e8ae191bee6,I eat chicken and fish,I hear doctors advise less meat,support
3adb7e8ae191bee6,I have cholesterol concerns,Meat expense is a concern for me,support
3adb7e8ae191bee6,I avoid beef,I work in the medical profession,support
3adb7e8ae191bee6,I eat chicken and fish,I work in the medical profession,support
3adb7e8ae191bee6,I hear doctors advise less meat,I work in the medical profession,support
3adb7e8ae191bee6,I work in the medical profession,Meat expense is a concern for me,conflict
79908652a256d33e,I have environmental concerns about red meat,I think red meat uses too many resources,support
79908652a256d33e,I have environmental concerns about red meat,I try to reduce red meat,support
79908652a256d33e,I have health concerns about red meat,I try to reduce red meat,support
79908652a256d33e,I often choose chicken or fish instead,I try to reduce red meat,support
79908652a256d33e,I often choose chicken or fish instead,I think red meat uses too many resources,support
79908652a256d33e,Local meat is too expensive for me,Red meat was expensive growing up,support
79908652a256d33e,My family ate healthy overall,Red meat was expensive growing up,support
79908652a256d33e,I try to reduce red meat,Red meat was expensive growing up,support
79908652a256d33e,I often choose chicken or fish instead,We ate fish every Friday for religious reasons,support
79908652a256d33e,I often choose chicken or fish instead,My family ate healthy overall,support
79908652a256d33e,I try to reduce red meat,My family ate healthy overall,support
79908652a256d33e,My family ate healthy overall,We ate fish every Friday for religious reasons,support
405ae83ad699f77e,I can afford to buy meat,I eat meat every day,support
405ae83ad699f77e,I can afford to buy meat,Meat is part of my routine,support
405ae83ad699f77e,I eat meat every day,I enjoy the taste of meat,support
405ae83ad699f77e,I enjoy the taste of meat,Meat is part of my routine,support
405ae83ad699f77e,I enjoy the taste of meat,My family eats meat regularly,support
405ae83ad699f77e,I enjoy the taste of meat,My friends eat meat regularly,support
405ae83ad699f77e,I eat meat every day,Meat is part of my routine,support
405ae83ad699f77e,I eat meat every day,My family eats meat regularly,support
405ae83ad699f77e,I eat meat every day,My friends eat meat regularly,support
405ae83ad699f77e,I eat meat every day,Meat is a source of protein for me,support
405ae83ad699f77e,Meat is a source of protein for me,Meat is part of my routine,support
405ae83ad699f77e,I can afford to buy meat,Meat is a source of protein for me,support
405ae83ad699f77e,Meat is part of my routine,My family eats meat regularly,support
405ae83ad699f77e,My family eats meat regularly,My friends eat meat regularly,support
405ae83ad699f77e,Meat is part of my routine,My friends eat meat regularly,support
f1109e14be29a5d7,I am frustrated with food labeling,I value animal welfare,support
f1109e14be29a5d7,I am frustrated with food labeling,I eat chicken regularly,conflict
f1109e14be29a5d7,I am frustrated with food labeling,"I avoid beef, pork, and lamb",support
f1109e14be29a5d7,"I avoid beef, pork, and lamb",I eat chicken regularly,conflict
f1109e14be29a5d7,"I avoid beef, pork, and lamb",I value animal welfare,support
f1109e14be29a5d7,I eat chicken regularly,I have low iron,support
f1109e14be29a5d7,"I avoid beef, pork, and lamb",I have low iron,conflict
f1109e14be29a5d7,I have low iron,I value animal welfare,conflict
f1109e14be29a5d7,I eat chicken regularly,I value animal welfare,conflict
f1109e14be29a5d7,I eat chicken regularly,Social contacts grew up eating meat,support
f1109e14be29a5d7,I eat chicken regularly,Vegan food is too expensive for me,support
f1109e14be29a5d7,I value animal welfare,Vegan food is too expensive for me,conflict
f1109e14be29a5d7,I value animal welfare,My son is vegetarian,support
e16f233f154de5f7,I am concerned about animal welfare,I am concerned about factory farming practices,support
e16f233f154de5f7,I am concerned about animal welfare,I am concerned about antibiotics in meat,support
e16f233f154de5f7,I am concerned about animal welfare,I eat vegetarian meals several times a week,support
e16f233f154de5f7,I am concerned about animal welfare,My daughter mainly eats vegetarian,support
e16f233f154de5f7,I am concerned about antibiotics in meat,I am concerned about factory farming practices,support
e16f233f154de5f7,I am concerned about factory farming practices,I eat vegetarian meals several times a week,support
e16f233f154de5f7,I am concerned about factory farming practices,My daughter mainly eats vegetarian,support
e16f233f154de5f7,I am concerned about antibiotics in meat,I eat vegetarian meals several times a week,support
e16f233f154de5f7,I eat ground beef once a week,I eat vegetarian meals several times a week,conflict
e16f233f154de5f7,I eat chicken regularly,I eat ground beef once a week,support
e16f233f154de5f7,I eat chicken regularly,I eat vegetarian meals several times a week,conflict
e16f233f154de5f7,I eat chicken regularly,My daughter mainly eats vegetarian,conflict
e16f233f154de5f7,I eat ground beef once a week,My daughter mainly eats vegetarian,conflict
e16f233f154de5f7,I eat chicken regularly,Social contacts avoid beef for animal welfare,support
e16f233f154de5f7,I eat vegetarian meals several times a week,My daughter mainly eats vegetarian,support
e16f233f154de5f7,I am concerned about animal welfare,Social contacts avoid beef for animal welfare,support
e16f233f154de5f7,I am concerned about factory farming practices,Social contacts avoid beef for animal welfare,support
e16f233f154de5f7,I eat chicken regularly,I eat meat for extra protein,support
e16f233f154de5f7,I eat ground beef once a week,I eat meat for extra protein,support
e16f233f154de5f7,I eat meat for extra protein,I eat vegetarian meals several times a week,conflict
e16f233f154de5f7,I am concerned about animal welfare,I eat meat for extra protein,conflict
e16f233f154de5f7,I am concerned about factory farming practices,I eat meat for extra protein,conflict
e16f233f154de5f7,I am concerned about antibiotics in meat,I eat meat for extra protein,conflict
e16f233f154de5f7,My daughter mainly eats vegetarian,Social contacts avoid beef for animal welfare,support
7965eb39cc1b7b97,Eating meat is a family habit,I was raised to eat meat with meals,support
7965eb39cc1b7b97,Eating meat is a family habit,I eat beef every day,support
7965eb39cc1b7b97,Eating meat is a family habit,I eat meat in moderation,support
7965eb39cc1b7b97,Eating meat is a family habit,I want a balanced diet,support
7965eb39cc1b7b97,Eating meat is a family habit,I want dietary iron and protein,support
7965eb39cc1b7b97,Eating meat is a family habit,I was raised to eat meat with meals,support
7965eb39cc1b7b97,I eat beef every day,I eat meat in moderation,support
7965eb39cc1b7b97,I eat beef every day,I want dietary iron and protein,support
7965eb39cc1b7b97,I eat beef every day,I want a balanced diet,support
7965eb39cc1b7b97,I eat meat in moderation,I reduced meat due to cholesterol concerns,support
7965eb39cc1b7b97,I eat meat in moderation,I want to reduce cholesterol,support
7965eb39cc1b7b97,I eat meat in moderation,I want a balanced diet,support
7965eb39cc1b7b97,I reduced meat due to cholesterol concerns,I want to reduce cholesterol,support
7965eb39cc1b7b97,I reduced meat due to cholesterol concerns,My partner had high cholesterol levels,support
7965eb39cc1b7b97,I want a balanced diet,I want dietary iron and protein,support
7965eb39cc1b7b97,I want to reduce cholesterol,My partner had high cholesterol levels,support
7965eb39cc1b7b97,I eat beef every day,I reduced meat due to cholesterol concerns,conflict
7965eb39cc1b7b97,I eat beef every day,I want to reduce cholesterol,conflict
7819704fed235622,I am close to being vegetarian,I eat fish and poultry occasionally,support
7819704fed235622,I am close to being vegetarian,I have not eaten red meat in 20 years,support
7819704fed235622,I am close to being vegetarian,Vegetables are my primary protein source,support
7819704fed235622,I eat fish and poultry occasionally,I have not eaten red meat in 20 years,support
7819704fed235622,I eat fish and poultry occasionally,Vegetables are my primary protein source,support
7819704fed235622,I have had pancreatitis,I have health concerns,support
7819704fed235622,I have had pancreatitis,I have high blood pressure,support
7819704fed235622,I have had pancreatitis,I have high cholesterol,support
7819704fed235622,I have had pancreatitis,I have not eaten red meat in 20 years,support
7819704fed235622,I have had pancreatitis,Vegetables are my primary protein source,support
7819704fed235622,I have health concerns,I have high blood pressure,support
7819704fed235622,I have health concerns,I have high cholesterol,support
7819704fed235622,I have health concerns,I have not eaten red meat in 20 years,support
7819704fed235622,I have health concerns,Vegetables are my primary protein source,support
7819704fed235622,I have high blood pressure,I have high cholesterol,support
7819704fed235622,I have high blood pressure,I have not eaten red meat in 20 years,support
7819704fed235622,I have high blood pressure,Vegetables are my primary protein source,support
7819704fed235622,I have high cholesterol,I have not eaten red meat in 20 years,support
7819704fed235622,I have high cholesterol,Vegetables are my primary protein source,support
7819704fed235622,I have not eaten red meat in 20 years,Vegetables are my primary protein source,support
7819704fed235622,I am close to being vegetarian,I believe in ethical treatment of animals,support
7819704fed235622,I believe in ethical treatment of animals,Vegetables are my primary protein source,support
c314920d84ff0215,I eat meat four times a week,I enjoy the taste of meat,support
c314920d84ff0215,I eat meat four times a week,I have cultural traditions of eating meat,support
c314920d84ff0215,I eat meat four times a week,Meat substitutes do not taste like real meat,support
c314920d84ff0215,I enjoy the taste of meat,Meat substitutes do not taste like real meat,support
c314920d84ff0215,I enjoy the taste of meat,I have cultural traditions of eating meat,support
c314920d84ff0215,I have cultural traditions of eating meat,My family are all meat eaters,support
