key,stance_1,stance_2,pairwise
f8610fec106ff80d,I choose grass-fed meat for ethical reasons,"I eat beef, chicken, and pork",support
f8610fec106ff80d,I alternate between chicken and beef,I want to reduce beef consumption,support
f8610fec106ff80d,Eating chicken is better for health,I avoid pork at home,support
f8610fec106ff80d,Eating chicken is better for health,"I eat beef, chicken, and pork",conflict
c038519ac4670f62,I agree with ethical reasons to avoid meat,I enjoy the taste of meat,conflict
c038519ac4670f62,I am concerned about the planet,I want to eat less meat,support
c038519ac4670f62,I am concerned about my health,I focus on what's available at home,no connection
c038519ac4670f62,I want to eat less meat,Vegetarian alternatives are available,support
c038519ac4670f62,I focus on what's available at home,I want to eat less meat,support
c038519ac4670f62,I eat what I feel like,I want to eat less meat,conflict
c038519ac4670f62,I agree with ethical reasons to avoid meat,I eat what I feel like,conflict
c038519ac4670f62,I enjoy the taste of meat,I want to eat less meat,conflict
c038519ac4670f62,I want to eat less meat,My nephew is vegetarian,support
740b157201268df1,I love the taste of meat,Restaurants are a treat for me,support
740b157201268df1,"I buy grass-fed, free-range meat",I love the taste of meat,support
740b157201268df1,I am concerned about animal welfare,Restaurants are a treat for me,conflict
740b157201268df1,Ethical options are limited at restaurants,I am concerned about health,no connection
740b157201268df1,I am concerned about animal welfare,"I buy grass-fed, free-range meat",support
740b157201268df1,I love the taste of meat,My family is concerned about animal welfare,no connection
740b157201268df1,I mainly eat chicken and fish,My family is concerned about animal welfare,no connection
740b157201268df1,I love the taste of meat,I mainly eat chicken and fish,no connection
740b157201268df1,Ethical options are limited at restaurants,I limit red meat consumption,no connection
ea0c4e9dce422f7c,I am concerned about animal welfare,I want to stay healthy,conflict
ea0c4e9dce422f7c,I try to limit my meat intake,I want to stay healthy,support
ea0c4e9dce422f7c,I am concerned about animal welfare,I try to limit my meat intake,support
971e17af6c60aec7,Housemates prefer meals to include meat,I include some meat-free meals,conflict
971e17af6c60aec7,I have health considerations,I sometimes crave steak or hamburger,conflict
971e17af6c60aec7,Family dinners often have a meat entrée,I have health considerations,conflict
971e17af6c60aec7,I have environmental considerations,I have health considerations,support
971e17af6c60aec7,Housemates prefer meals to include meat,I eat meat 6 or 7 times weekly,support
971e17af6c60aec7,Fake meat does not match real meat flavor,I have health considerations,conflict
971e17af6c60aec7,Fake meat does not match real meat flavor,Housemates prefer meals to include meat,support
971e17af6c60aec7,Fake meat does not match real meat flavor,I sometimes crave steak or hamburger,support
971e17af6c60aec7,I have environmental considerations,I sometimes crave steak or hamburger,conflict
76b6976d3c95342a,Meat eating is normal in my family,Some family and friends eat less meat,conflict
76b6976d3c95342a,I am concerned about animal welfare,I eat meat daily,conflict
76b6976d3c95342a,I have concerns about big farming practices,I have reduced my meat consumption,support
76b6976d3c95342a,I eat meat daily,I have concerns about big farming practices,no connection
76b6976d3c95342a,I am concerned about animal welfare,I pay attention to meat sourcing,support
76b6976d3c95342a,I have reduced my meat consumption,Some family and friends eat less meat,support
76b6976d3c95342a,Eating meat is a rural tradition,I have concerns about big farming practices,conflict
76b6976d3c95342a,I have concerns about big farming practices,Some family and friends eat less meat,support
76b6976d3c95342a,I eat meat daily,Meat eating is normal in my family,support
5cac8fe98f0a075d,I am concerned about animal welfare,I eat small portions of meat while traveling,conflict
5cac8fe98f0a075d,I believe plant-based is healthier,Meat eating is the cultural norm,conflict
5cac8fe98f0a075d,I am concerned about climate change,I believe plant-based is healthier,support
5cac8fe98f0a075d,I believe plant-based is healthier,I eat small portions of meat while traveling,support
5cac8fe98f0a075d,I eat small portions of meat while traveling,I try to avoid meat at home,no connection
5cac8fe98f0a075d,I am concerned about climate change,I try to avoid meat at home,support
5cac8fe98f0a075d,I am concerned about animal welfare,I try to avoid meat at home,support
5cac8fe98f0a075d,I am concerned about animal welfare,I believe plant-based is healthier,support
5cac8fe98f0a075d,I believe plant-based is healthier,I try to avoid meat at home,support
338e11072f0a9a3c,I want to stay full longer,Meals without meat leave me less full,support
338e11072f0a9a3c,I avoid red meat,I prefer chicken breast over red meat,support
338e11072f0a9a3c,I avoid red meat,Red meat is expensive,support
338e11072f0a9a3c,I prefer chicken breast over red meat,Red meat is too fatty,support
338e11072f0a9a3c,I avoid red meat,Red meat is too fatty,support
338e11072f0a9a3c,I sometimes enjoy meals without meat,Red meat is too fatty,support
338e11072f0a9a3c,I want to lose weight,Red meat is expensive,support
338e11072f0a9a3c,I sometimes enjoy meals without meat,I want to stay full longer,conflict
338e11072f0a9a3c,I prefer chicken breast over red meat,Red meat is expensive,support
0ef0a9479b25eda6,I eat beef given by others,I want to gain weight,support
0ef0a9479b25eda6,I want to gain weight,Social contacts are concerned about my body weight,support
0ef0a9479b25eda6,I don't like eating pork bacon,I eat bacon every day,no connection
0ef0a9479b25eda6,I eat bacon every day,I want to gain weight,support
0ef0a9479b25eda6,I do not like meat consumption,I don't like eating pork bacon,support
0ef0a9479b25eda6,I have difficulty eating properly,I want to gain weight,support
0ef0a9479b25eda6,I was vegan for over 20 years,Social contacts are concerned about my body weight,no connection
0ef0a9479b25eda6,I feel meat is environmentally harmful,I want to gain weight,support
0ef0a9479b25eda6,I do not like meat consumption,I want to gain weight,conflict
cb76d03be5d6b3ac,I avoid highly processed food,I eat meat every night,support
cb76d03be5d6b3ac,I eat meat every night,I like the taste of meat,support
cb76d03be5d6b3ac,I want to manage my weight,My friends avoid meat for ethical reasons,conflict
cb76d03be5d6b3ac,I avoid processed meats,I want to eat healthy food,support
cb76d03be5d6b3ac,I avoid highly processed food,I want to manage my weight,support
cb76d03be5d6b3ac,I am concerned about animal welfare,My friends avoid meat for ethical reasons,support
cb76d03be5d6b3ac,I am concerned about animal welfare,I like the taste of meat,conflict
cb76d03be5d6b3ac,I am concerned about animal welfare,I eat meat every night,conflict
cb76d03be5d6b3ac,I am concerned about animal welfare,My family eats meat freely,no connection
0266776e84599980,I enjoy non-meat meals like salad,Recent studies say red meat is healthy,no connection
0266776e84599980,I do not eat meat every day,I prefer fish over meat,support
0266776e84599980,I prefer fish over meat,I think about my meat consumption,support
0266776e84599980,I do not eat meat every day,I think about my meat consumption,support
0266776e84599980,I think about my meat consumption,Recent studies say red meat is healthy,support
0266776e84599980,I do not eat meat every day,Recent studies say red meat is healthy,support
0266776e84599980,I enjoy non-meat meals like salad,I think about my meat consumption,no connection
0266776e84599980,I do not eat meat every day,I enjoy non-meat meals like salad,support
0266776e84599980,I enjoy non-meat meals like salad,I prefer fish over meat,support
cac06cf49267cb04,I am mindful of portion sizes,I want protein in my diet,support
cac06cf49267cb04,Discussions with friends increase my environmental awareness,I eat meat several times a week,no connection
cac06cf49267cb04,I am mindful of portion sizes,I eat meat several times a week,support
cac06cf49267cb04,I eat meat several times a week,I prefer chicken or fish to red meat,no connection
cac06cf49267cb04,I consider cost when choosing food,I often buy pork for budget reasons,support
cac06cf49267cb04,I am mindful of portion sizes,I consider cost when choosing food,support
cac06cf49267cb04,I consider cost when choosing food,I want protein in my diet,support
cac06cf49267cb04,I consider environmental impact of meat,I eat meat several times a week,no connection
cac06cf49267cb04,I prefer chicken or fish to red meat,I want protein in my diet,no connection
3e8a40a8a3361337,I am concerned about animal welfare,I watched the video 'Dairy is Scary',support
3e8a40a8a3361337,I went vegan in 2018,My parents showed resistance to veganism,conflict
3e8a40a8a3361337,My parents eventually accepted my veganism,My parents showed resistance to veganism,conflict
3e8a40a8a3361337,Friends made fun of me for being vegan,My parents showed resistance to veganism,no connection
3e8a40a8a3361337,I value discipline for animals,I went vegan in 2018,support
3e8a40a8a3361337,I went vegan in 2018,My parents eventually accepted my veganism,no connection
3e8a40a8a3361337,I experience health benefits from veganism,I went vegan in 2018,support
3e8a40a8a3361337,I watched the video 'Dairy is Scary',I went vegan in 2018,support
3e8a40a8a3361337,Friends made fun of me for being vegan,I went vegan in 2018,conflict
1940655aa6fd764b,My friends and family are heavy meat eaters,Pork and beef upset my stomach,conflict
1940655aa6fd764b,"I prefer eating chicken, fish, and seafood",My girlfriend prefers eating meat and seafood,support
1940655aa6fd764b,I ate less meat living with my ex-wife,"I prefer eating chicken, fish, and seafood",conflict
1940655aa6fd764b,My friends and family are heavy meat eaters,Produce is expensive where I live,support
1940655aa6fd764b,My girlfriend prefers eating meat and seafood,Pork and beef upset my stomach,support
1940655aa6fd764b,I eat more meat to build muscle,My friends and family are heavy meat eaters,no connection
1940655aa6fd764b,Meal prep with meat saves me time,Pork and beef upset my stomach,no connection
1940655aa6fd764b,I ate less meat living with my ex-wife,Pork and beef upset my stomach,no connection
1940655aa6fd764b,"I prefer eating chicken, fish, and seafood",Meal prep with meat saves me time,support
2a27143cb3ff288a,I eat meat one to three times weekly,I plan meals with my wife,support
2a27143cb3ff288a,I plan meals with my wife,We substitute ground turkey for ground beef,support
2a27143cb3ff288a,I eat meat one to three times weekly,We substitute ground turkey for ground beef,support
2a27143cb3ff288a,I eat meat one to three times weekly,My wife prefers ground turkey for health,support
2a27143cb3ff288a,I eat meat one to three times weekly,My daughter prefers ground turkey,no connection
2a27143cb3ff288a,My daughter prefers ground turkey,We substitute ground turkey for ground beef,support
2a27143cb3ff288a,I plan meals with my wife,My daughter prefers ground turkey,no connection
2a27143cb3ff288a,My wife prefers ground turkey for health,We substitute ground turkey for ground beef,support
2a27143cb3ff288a,My daughter prefers ground turkey,My wife prefers ground turkey for health,support
f323942068c63066,I am concerned about animal welfare,I enjoy the taste of meat,conflict
f323942068c63066,I eat meat every day,I feel guilty about eating meat,conflict
f323942068c63066,I am concerned about food additives,I eat meat every day,no connection
f323942068c63066,I am concerned about food additives,Meat is the most important part of meals,no connection
f323942068c63066,I am concerned about animal welfare,Meat is the most important part of meals,conflict
f323942068c63066,I eat meat every day,I enjoy the taste of meat,support
f323942068c63066,I enjoy the taste of meat,Meat is the most important part of meals,support
f323942068c63066,I enjoy the taste of meat,People around me eat meat,support
f323942068c63066,I eat meat every day,People around me eat meat,support
bba08ffaa6b4972e,I eat chicken and white meat,I eat red meat sparingly,support
bba08ffaa6b4972e,Alternative meat choices are not the norm,I have health complications,no connection
bba08ffaa6b4972e,Alternative meat choices are not the norm,Red meat is common in society,support
bba08ffaa6b4972e,I eat red meat sparingly,I have health complications,support
bba08ffaa6b4972e,I eat chicken and white meat,I have health complications,support
bba08ffaa6b4972e,I eat chicken and white meat,I prefer the taste of chicken,support
bba08ffaa6b4972e,I avoid red meat for health reasons,I prefer the taste of chicken,no connection
bba08ffaa6b4972e,I eat red meat sparingly,Red meat is common in society,conflict
bba08ffaa6b4972e,I prefer the taste of chicken,Red meat is common in society,no connection
5dac8afcada7c2a4,I am grossed out by meat,I do not like seeing undercooked meat,support
5dac8afcada7c2a4,I do not like seeing undercooked meat,I prefer not to be around meat,support
5dac8afcada7c2a4,I buy free-range eggs,Meat-eating is normal in my community,support
5dac8afcada7c2a4,I am grossed out by meat,I prefer not to be around meat,support
5dac8afcada7c2a4,I am grossed out by meat,I buy free-range eggs,support
5dac8afcada7c2a4,I care about animal cruelty,Meat-eating is normal in my community,no connection
5dac8afcada7c2a4,I buy free-range eggs,I do not like seeing undercooked meat,support
5dac8afcada7c2a4,I buy free-range eggs,I care about animal cruelty,support
5dac8afcada7c2a4,I prefer not to be around meat,Meat-eating is normal in my community,no connection
92dabeb709641989,I care about environmental impact of meat sourcing,Meat is a cultural tradition,no connection
92dabeb709641989,I enjoy eating meat,Meat is a cultural tradition,support
92dabeb709641989,Ethical sourcing influences where I want to buy meat,I want to get enough protein,no connection
92dabeb709641989,I care about environmental impact of meat sourcing,Limited access to ethical meat sources,conflict
92dabeb709641989,Ethical sourcing influences where I want to buy meat,Limited access to ethical meat sources,conflict
92dabeb709641989,I avoid red meat to prevent feeling groggy,Meat is a cultural tradition,support
92dabeb709641989,I enjoy eating meat,I have meat with every meal,support
92dabeb709641989,Ethical sourcing influences where I want to buy meat,Meat is a cultural tradition,no connection
92dabeb709641989,I have meat with every meal,Meat is a cultural tradition,support
a499c9666324fe8a,I lack confidence in cooking meat well,I try to eat less red meat,support
a499c9666324fe8a,I prioritize animal welfare,My family encouraged eating meat at meals,conflict
a499c9666324fe8a,Exposure to animal rights documentaries,My family encouraged eating meat at meals,conflict
a499c9666324fe8a,I eat meat for protein and iron,I prioritize animal welfare,conflict
a499c9666324fe8a,I lack confidence in cooking meat well,My family encouraged eating meat at meals,support
a499c9666324fe8a,Exposure to animal rights documentaries,Meat is easier to prepare for a group,no connection
a499c9666324fe8a,I am influenced by gym and muscle gain culture,I eat meat for protein and iron,support
a499c9666324fe8a,I try to eat less red meat,Meat is expensive compared to alternatives,support
a499c9666324fe8a,I prioritize animal welfare,I try to eat less red meat,conflict
1c8a868b5e0ce4ef,I choose meat based on family preferences,My family has no dietary restrictions,support
1c8a868b5e0ce4ef,I support eating what feels right for you,My family has no dietary restrictions,no connection
1c8a868b5e0ce4ef,I am motivated by saving money,I choose meat based on family preferences,no connection
1c8a868b5e0ce4ef,I change meats when bored with one type,I eat meat five times per week,no connection
1c8a868b5e0ce4ef,I am motivated by saving money,I change meats when bored with one type,conflict
1c8a868b5e0ce4ef,Eating meat keeps me full and feeling better,I change meats when bored with one type,support
1c8a868b5e0ce4ef,Eating meat keeps me full and feeling better,I support eating what feels right for you,support
1c8a868b5e0ce4ef,I choose meat based on family preferences,I eat meat five times per week,no connection
1c8a868b5e0ce4ef,I am motivated by saving money,I eat meat five times per week,support
e15dc1ccfc02dea4,I was taught dinner should have meat,My favorite meal is filet Mignon,no connection
e15dc1ccfc02dea4,I cook for my son,I have meat every evening with dinner,support
e15dc1ccfc02dea4,I cook for my son,I was taught dinner should have meat,support
e15dc1ccfc02dea4,I have meat every evening with dinner,My favorite meal is filet Mignon,no connection
e15dc1ccfc02dea4,I cook for my son,My favorite meal is filet Mignon,no connection
e15dc1ccfc02dea4,I have meat every evening with dinner,I was taught dinner should have meat,support
e15dc1ccfc02dea4,My favorite meal is filet Mignon,My son eats the meals I prepare,no connection
e15dc1ccfc02dea4,I cook for my son,My son eats the meals I prepare,support
e15dc1ccfc02dea4,I was taught dinner should have meat,My son eats the meals I prepare,support
57e921dbf3976ff9,Eating meat is a habit for me,I am less active than before,conflict
57e921dbf3976ff9,Eating meat is a habit for me,My friends eat meat regularly,support
57e921dbf3976ff9,I am eating less meat with age,I am less active than before,support
57e921dbf3976ff9,I want to get plenty of protein,My friends eat meat regularly,support
57e921dbf3976ff9,Health concerns about red meat,I am eating less meat with age,support
57e921dbf3976ff9,I am less active than before,I want to get plenty of protein,conflict
57e921dbf3976ff9,Health concerns about red meat,I grew up eating meat-centered meals,conflict
57e921dbf3976ff9,I grew up eating meat-centered meals,I usually eat meat,support
57e921dbf3976ff9,I am eating less meat with age,I want to get plenty of protein,conflict
ef09b0942ba51b5e,Eating meat is a social norm around me,People around me eat meat regularly,support
ef09b0942ba51b5e,Eating meat is a social norm around me,I have always been a meat eater,support
ef09b0942ba51b5e,I am trying to keep my A1C low,I want to improve my health,support
ef09b0942ba51b5e,I am trying to eat less meat,People around me eat meat regularly,no connection
ef09b0942ba51b5e,Eating meat is a social norm around me,I am trying to eat less meat,no connection
ef09b0942ba51b5e,I am trying to keep my A1C low,I have always been a meat eater,no connection
ef09b0942ba51b5e,I am trying to eat less meat,I want to improve my health,support
ef09b0942ba51b5e,I want to improve my health,People around me eat meat regularly,no connection
ef09b0942ba51b5e,I eat meat for lunch and dinner,I want to improve my health,support
a7f9aa7ea5df8acf,I am concerned about animal rights,I want to contribute less to climate change,support
a7f9aa7ea5df8acf,I am concerned about animal rights,I am concerned about the environment,support
a7f9aa7ea5df8acf,I am concerned about the environment,I want to contribute less to climate change,support
a7f9aa7ea5df8acf,I am a vegetarian,I want to contribute less to climate change,support
a7f9aa7ea5df8acf,I am a vegetarian,I am concerned about animal rights,support
a7f9aa7ea5df8acf,I am a vegetarian,I am concerned about the environment,support
bdb2c3e399606ce4,I eat less meat in general,I limit my consumption of red meat,support
bdb2c3e399606ce4,I focus on reducing meat consumption,I try to avoid beef,support
bdb2c3e399606ce4,I limit my consumption of red meat,I want to be healthier,support
bdb2c3e399606ce4,Environmental concerns about beef production,I limit my consumption of red meat,support
bdb2c3e399606ce4,I want to be healthier,The cost of beef is high,no connection
bdb2c3e399606ce4,I focus on reducing meat consumption,The cost of beef is high,support
bdb2c3e399606ce4,I limit my consumption of red meat,I try to avoid beef,support
bdb2c3e399606ce4,I eat less meat in general,I focus on reducing meat consumption,support
bdb2c3e399606ce4,I eat less meat in general,I try to avoid beef,support
c64e457f6d99d425,I do not avoid meat for health reasons,I include meat by personal choice,support
c64e457f6d99d425,I eat meat when I want to,My meals are not influenced by others,support
c64e457f6d99d425,I include meat by personal choice,My meals are not influenced by others,support
c64e457f6d99d425,I do not avoid meat for health reasons,My meals are not influenced by others,no connection
c64e457f6d99d425,I do not avoid meat for health reasons,I eat meat when I want to,support
c64e457f6d99d425,I eat meat when I want to,I include meat by personal choice,support
5f03a63347991312,I have reduced red meat consumption,I want to reduce inflammation,support
5f03a63347991312,I am concerned about greenhouse gas emissions,I want to manage my weight,support
5f03a63347991312,I am concerned about health,I have meat-free days each week,support
5f03a63347991312,I am concerned about health,I eat more poultry and less pork,support
5f03a63347991312,I am concerned about greenhouse gas emissions,I am concerned about health,support
5f03a63347991312,I am concerned about greenhouse gas emissions,I have meat-free days each week,support
5f03a63347991312,I am concerned about health,I have reduced red meat consumption,support
5f03a63347991312,I have reduced red meat consumption,I want to manage my weight,support
5f03a63347991312,Friends also reduce red meat consumption,I am concerned about cancer risk,no connection
a7ac88105b8c14d3,I eat meat at most meals,I enjoy eating meat,support
a7ac88105b8c14d3,I enjoy eating meat,My husband prefers eating meat,support
a7ac88105b8c14d3,I think meat is a complete protein,My husband prefers eating meat,no connection
a7ac88105b8c14d3,I enjoy eating meat,I value meat's high protein content,support
a7ac88105b8c14d3,I eat meat at most meals,I think meat is a complete protein,support
a7ac88105b8c14d3,I value meat's high protein content,Meat-eating is the norm around me,no connection
a7ac88105b8c14d3,I enjoy eating meat,I think meat is a complete protein,support
a7ac88105b8c14d3,I think meat is a complete protein,I value meat's high protein content,support
a7ac88105b8c14d3,I value meat's high protein content,My husband prefers eating meat,no connection
d91dfb759b5c056c,Meat is the center of my meals,Meat provides comfort and satisfaction,no connection
d91dfb759b5c056c,Family meals always include meat,I eat meat at every meal,support
d91dfb759b5c056c,I love the flavor of meat,Meat is the center of my meals,support
d91dfb759b5c056c,I love the flavor of meat,Meat provides comfort and satisfaction,support
d91dfb759b5c056c,I eat meat at every meal,Meat is the center of my meals,support
d91dfb759b5c056c,Family meals always include meat,Friends prefer meat-centered social meals,support
d91dfb759b5c056c,I enjoy the texture of meat,I love the flavor of meat,support
d91dfb759b5c056c,I enjoy the texture of meat,Meat is the center of my meals,support
d91dfb759b5c056c,Family meals always include meat,I enjoy the texture of meat,support
c842caeb15405a78,I avoid eating pork,I prefer grass-fed or ethical meat,no connection
c842caeb15405a78,I eat meat with most meals,My religious beliefs influence meat choices,support
c842caeb15405a78,I avoid processed meats,I eat only certain types of meat,support
c842caeb15405a78,I eat meat with most meals,I eat only certain types of meat,support
c842caeb15405a78,I avoid processed meats,I prefer grass-fed or ethical meat,no connection
c842caeb15405a78,I avoid eating pork,I avoid processed meats,support
c842caeb15405a78,I eat meat with most meals,I prefer grass-fed or ethical meat,no connection
c842caeb15405a78,I eat meat with most meals,Learning about the meat industry influenced me,support
c842caeb15405a78,I eat only certain types of meat,Learning about health shaped my meat habits,support
9cfb62646c810049,I like eating meat,I think vegetables are healthier,no connection
9cfb62646c810049,I think vegetables are more delicious,Meat gets tiring when eaten too much,no connection
9cfb62646c810049,A meal without meat feels incomplete,Meat gets tiring when eaten too much,conflict
9cfb62646c810049,I like eating meat,Meat gets tiring when eaten too much,support
9cfb62646c810049,I think vegetables are more delicious,I try to eat more vegetables,support
9cfb62646c810049,I think vegetables are healthier,I try to eat more vegetables,support
9cfb62646c810049,I like eating meat,I try to eat more vegetables,conflict
9cfb62646c810049,A meal without meat feels incomplete,I try to eat more vegetables,no connection
9cfb62646c810049,A meal without meat feels incomplete,I think vegetables are healthier,no connection
13acdf8c5c78ff2c,I eat fish and shrimp,I want to be healthy and live long,conflict
13acdf8c5c78ff2c,I believe pork is unhealthy,I eat fish and shrimp,support
13acdf8c5c78ff2c,I believe pork is unclean,I want a healthier diet,support
13acdf8c5c78ff2c,I eat fish and shrimp,I was raised eating pork,conflict
13acdf8c5c78ff2c,I want a healthier diet,I want to be healthy and live long,support
13acdf8c5c78ff2c,I want to be healthy and live long,I was raised eating pork,support
13acdf8c5c78ff2c,I avoid eating pork,I believe pork is unhealthy,support
13acdf8c5c78ff2c,I believe pork is unhealthy,I want to be healthy and live long,support
13acdf8c5c78ff2c,"I eat chicken, beef, and turkey",I want a clearer mind,support
b96bd44f593949b7,I sometimes make meatless dinners,Meat fills me up at dinner,conflict
b96bd44f593949b7,I eat meat for dinner most days,I like exploring meatless dishes,conflict
b96bd44f593949b7,I like exploring meatless dishes,I sometimes make meatless dinners,support
b96bd44f593949b7,I eat meat for dinner most days,I like the taste of meat,support
b96bd44f593949b7,I eat meat for dinner most days,Meat fills me up at dinner,support
b96bd44f593949b7,I like the taste of meat,I sometimes make meatless dinners,conflict
b96bd44f593949b7,I like the taste of meat,Meat fills me up at dinner,support
b96bd44f593949b7,I eat meat for dinner most days,I sometimes make meatless dinners,conflict
b96bd44f593949b7,I like exploring meatless dishes,I like the taste of meat,conflict
333a4e955656276f,I regulate red meat consumption,Social contacts regulate red meat intake,support
333a4e955656276f,I regulate red meat consumption,Some social contacts are concerned about environment,no connection
333a4e955656276f,I avoid fatty meat portions,Social contacts are concerned about heart disease,support
333a4e955656276f,I avoid fatty meat portions,I avoid processed meats,support
333a4e955656276f,I am mindful of the environment,Some social contacts are concerned about environment,support
333a4e955656276f,I avoid processed meats,I regulate red meat consumption,support
333a4e955656276f,I avoid processed meats,Social contacts are concerned about heart disease,support
333a4e955656276f,I am concerned about heart diseases,Social contacts regulate red meat intake,support
333a4e955656276f,I avoid fatty meat portions,I regulate red meat consumption,support
78497a8102898b56,I eat meat when craving it,I think meat is delicious,support
78497a8102898b56,I eat meat when craving it,One friend eats more fruits and vegetables,no connection
78497a8102898b56,I enjoy eating meat,My friends and family like eating meat,support
78497a8102898b56,I enjoy eating meat,I think meat is delicious,support
78497a8102898b56,Eating meat prevents animal food waste,My friends and family like eating meat,support
78497a8102898b56,I eat meat when craving it,My friends and family like eating meat,no connection
78497a8102898b56,I eat meat when craving it,I enjoy eating meat,support
78497a8102898b56,I enjoy eating meat,One friend eats more fruits and vegetables,no connection
78497a8102898b56,I think meat is delicious,One friend eats more fruits and vegetables,no connection
df0d758a5477b83c,I avoid eating fish,I dislike the taste of fish,support
df0d758a5477b83c,I dislike the taste of fish,I feel sick without protein,conflict
df0d758a5477b83c,I dislike the taste of fish,I eat various meats regularly,no connection
df0d758a5477b83c,I need high protein intake,People I live with eat meat,support
df0d758a5477b83c,I dislike the taste of fish,My husband loves steak and pork,no connection
df0d758a5477b83c,I dislike the taste of fish,People I live with eat meat,no connection
df0d758a5477b83c,I dislike the taste of fish,I need high protein intake,conflict
df0d758a5477b83c,I eat various meats regularly,I feel sick without protein,support
df0d758a5477b83c,I avoid eating fish,I feel sick without protein,no connection
4911e6bef9ac963c,I do intermittent fasting,I try to limit my meat consumption,support
4911e6bef9ac963c,I eat smaller portions of meat,I try to limit my meat consumption,support
4911e6bef9ac963c,I do intermittent fasting,Meat tastes great with meals,conflict
4911e6bef9ac963c,I eat more meat during holidays,I sometimes avoid meat for days,no connection
4911e6bef9ac963c,I eat more meat during holidays,I want to stay healthy,conflict
4911e6bef9ac963c,I do intermittent fasting,I eat smaller portions of meat,support
4911e6bef9ac963c,I eat more meat during holidays,I want to avoid weight gain,conflict
4911e6bef9ac963c,I eat more meat during holidays,I eat smaller portions of meat,conflict
4911e6bef9ac963c,I try to limit my meat consumption,I want to stay healthy,support
7819704fed235622,Doctor required me to watch fat intake,Eating vegetarian is cheaper for me,support
7819704fed235622,Doctor required me to watch fat intake,I was raised vegetarian,support
7819704fed235622,Doctor required me to watch fat intake,I am very conscious about my diet,support
7819704fed235622,Eating vegetarian is cheaper for me,I am very conscious about my diet,no connection
7819704fed235622,I am very conscious about my diet,I avoid red meat and pork,support
7819704fed235622,I rarely eat chicken or fish,My family is vegetarian,conflict
7819704fed235622,I rarely eat chicken or fish,I was raised vegetarian,support
7819704fed235622,Eating vegetarian is cheaper for me,I avoid red meat and pork,no connection
7819704fed235622,I avoid red meat and pork,I rarely eat chicken or fish,no connection
b382256ca5a24f97,I eat red meat less frequently,I have seen or read about iron effects,support
b382256ca5a24f97,I am motivated by health concerns,I sometimes eat no meat,support
b382256ca5a24f97,I eat leaner meats over red meat,I sometimes eat no meat,conflict
b382256ca5a24f97,I eat red meat less frequently,I sometimes eat no meat,conflict
b382256ca5a24f97,I eat leaner meats over red meat,I eat red meat less frequently,support
b382256ca5a24f97,I am motivated by environmental concerns,I eat red meat less frequently,support
b382256ca5a24f97,I am motivated by environmental concerns,I have seen or read about iron effects,conflict
b382256ca5a24f97,I eat leaner meats over red meat,I have seen or read about iron effects,support
b382256ca5a24f97,I have seen or read about iron effects,I sometimes eat no meat,support
234e7d4c1559a3d0,I have health concerns,My husband avoids red meat,no connection
234e7d4c1559a3d0,I care about sustainability,I eat red meat occasionally,conflict
234e7d4c1559a3d0,My husband avoids red meat,Some family avoid red meat for health,support
234e7d4c1559a3d0,I eat red meat occasionally,I mostly eat chicken,no connection
234e7d4c1559a3d0,I care about sustainability,I mostly eat chicken,conflict
234e7d4c1559a3d0,Red meat is expensive,Red meat is traditional in my culture,conflict
234e7d4c1559a3d0,I eat red meat occasionally,Red meat is expensive,support
234e7d4c1559a3d0,I care about sustainability,I have health concerns,no connection
234e7d4c1559a3d0,I have health concerns,Some family avoid red meat for health,support
