key,stance_1,stance_2,llm
e16f233f154de5f7,I eat beef about twice a week,Some days I eat vegetarian meals,conflict
e16f233f154de5f7,I cook separately if not wanting meat,Some days I eat vegetarian meals,support
ec02d5c2a65d3fd2,I avoid beef and pork,I care about environmental impact,support
ec02d5c2a65d3fd2,I avoid beef and pork,I dislike the taste of beef and pork,support
ec02d5c2a65d3fd2,I avoid beef and pork,I eat chicken and turkey,support
ec02d5c2a65d3fd2,I avoid beef and pork,I have health concerns about beef and pork,support
ec02d5c2a65d3fd2,I avoid beef and pork,I have a hard time getting enough protein,conflict
ec02d5c2a65d3fd2,I eat chicken and turkey,I eat meat for protein,support
ec02d5c2a65d3fd2,I eat chicken and turkey,I have a hard time getting enough protein,support
ec02d5c2a65d3fd2,I eat meat for protein,I have a hard time getting enough protein,support
ec02d5c2a65d3fd2,I dislike the taste of beef and pork,I have health concerns about beef and pork,support
ec02d5c2a65d3fd2,I avoid beef and pork,I eat meat for protein,conflict
ec02d5c2a65d3fd2,I have a hard time getting enough protein,I have health concerns about beef and pork,conflict
ec02d5c2a65d3fd2,I care about environmental impact,I eat meat for protein,conflict
ec02d5c2a65d3fd2,I care about environmental impact,I have a hard time getting enough protein,conflict
ec02d5c2a65d3fd2,I eat chicken and turkey,I have health concerns about beef and pork,support
ec02d5c2a65d3fd2,My family accommodates my meat preferences,My family eats a variety of meats,support
68eaac889f651fe0,I buy meat most nights,I feel a meal is incomplete without meat,support
68eaac889f651fe0,I buy meat most nights,I have a deep desire for meat,support
68eaac889f651fe0,I feel a meal is incomplete without meat,I have a deep desire for meat,support
68eaac889f651fe0,I have a deep desire for meat,My daughter also loves meat,support
68eaac889f651fe0,I have a deep desire for meat,Well-cooked meat increases enjoyment,support
68eaac889f651fe0,My daughter also loves meat,Social contacts enjoy my well-cooked meat,support
68eaac889f651fe0,Social contacts enjoy my well-cooked meat,Well-cooked meat increases enjoyment,support
04311d2ad745c4c6,I balance meat and vegetarian products,"I eat chicken, turkey, fish, or beef daily",support
04311d2ad745c4c6,I balance meat and vegetarian products,I include plant-based meals for health,support
04311d2ad745c4c6,I believe my body needs meat,I eat meat for protein,support
04311d2ad745c4c6,I eat meat for protein,I need nutrients like iron from meat,support
04311d2ad745c4c6,I eat meat for protein,I enjoy eating meat,support
04311d2ad745c4c6,"I eat chicken, turkey, fish, or beef daily",I eat meat for protein,support
04311d2ad745c4c6,I balance meat and vegetarian products,I eat meat for protein,support
04311d2ad745c4c6,I eat meat for protein,I find plant-based meals easy and light,conflict
04311d2ad745c4c6,I believe my body needs meat,I enjoy eating meat,support
04311d2ad745c4c6,I enjoy eating meat,I need nutrients like iron from meat,support
04311d2ad745c4c6,"I eat chicken, turkey, fish, or beef daily",I enjoy eating meat,support
04311d2ad745c4c6,I find plant-based meals easy and light,I include plant-based meals for health,support
04311d2ad745c4c6,I balance meat and vegetarian products,I include plant-based meals for health,support
04311d2ad745c4c6,I balance meat and vegetarian products,I find plant-based meals easy and light,support
04311d2ad745c4c6,I believe my body needs meat,I need nutrients like iron from meat,support
04311d2ad745c4c6,I enjoy eating meat,I include plant-based meals for health,conflict
6d94ac5f05b3776e,I am concerned about environmental impact,I avoid eating red meats,support
6d94ac5f05b3776e,I am concerned about environmental impact,I avoid greasy meats,support
6d94ac5f05b3776e,I am concerned about environmental impact,I mostly eat chicken or turkey,support
6d94ac5f05b3776e,I am concerned about environmental impact,I avoid eating red meats,support
6d94ac5f05b3776e,I am concerned about environmental impact,I avoid greasy meats,support
6d94ac5f05b3776e,I am concerned about environmental impact,My family loves to eat meat,conflict
6d94ac5f05b3776e,I am concerned about my health,I avoid greasy meats,support
6d94ac5f05b3776e,I am concerned about my health,I avoid eating red meats,support
6d94ac5f05b3776e,I am concerned about my health,I have acid reflux,support
6d94ac5f05b3776e,I am concerned about my health,I mostly eat chicken or turkey,support
6d94ac5f05b3776e,I avoid greasy meats,I have acid reflux,support
6d94ac5f05b3776e,I avoid eating red meats,I have acid reflux,support
6d94ac5f05b3776e,I have acid reflux,I mostly eat chicken or turkey,support
6d94ac5f05b3776e,I avoid eating red meats,I mostly eat chicken or turkey,support
6d94ac5f05b3776e,I avoid greasy meats,I mostly eat chicken or turkey,support
6d94ac5f05b3776e,I avoid eating red meats,I avoid greasy meats,support
6d94ac5f05b3776e,I mostly eat chicken or turkey,My family loves to eat meat,conflict
6d94ac5f05b3776e,I avoid eating red meats,My family loves to eat meat,conflict
6d94ac5f05b3776e,I avoid greasy meats,My family loves to eat meat,conflict
6d94ac5f05b3776e,I am concerned about my health,My family loves to eat meat,conflict
6d94ac5f05b3776e,I have acid reflux,My family sometimes limits beef for health,support
6d94ac5f05b3776e,My family loves to eat meat,My family sometimes limits beef for health,conflict
6d94ac5f05b3776e,I am concerned about my health,My family sometimes limits beef for health,support
6d94ac5f05b3776e,My family loves to eat meat,Taste motivates my family to eat meat,support
6d94ac5f05b3776e,My family sometimes limits beef for health,Taste motivates my family to eat meat,conflict
3d1ddc23b606b8c8,All my family eats meat,All my friends eat meat,support
3d1ddc23b606b8c8,All my family eats meat,I eat meat almost every day,support
3d1ddc23b606b8c8,All my friends eat meat,I eat meat almost every day,support
3d1ddc23b606b8c8,God permits eating animals in Genesis,I eat meat almost every day,support
3d1ddc23b606b8c8,God permits eating animals in Genesis,I am concerned about harming animals,conflict
3d1ddc23b606b8c8,I am concerned about harming animals,I eat meat almost every day,conflict
3d1ddc23b606b8c8,I cook meat for my husband,I eat meat almost every day,support
3d1ddc23b606b8c8,I cook meat for my husband,My husband likes eating meat,support
3d1ddc23b606b8c8,I am concerned about harming animals,I cook meat for my husband,conflict
3d1ddc23b606b8c8,I am concerned about harming animals,My husband likes eating meat,conflict
25d9c5f16c668c52,Eating meat is a long-standing habit,Everyone around me eats meat regularly,support
25d9c5f16c668c52,Eating meat is a long-standing habit,I eat meat for most meals,support
25d9c5f16c668c52,Eating meat is a long-standing habit,I like the taste of meat,support
25d9c5f16c668c52,Eating meat is a long-standing habit,I am open to reducing meat consumption,conflict
25d9c5f16c668c52,Everyone around me eats meat regularly,I eat meat for most meals,support
25d9c5f16c668c52,Everyone around me eats meat regularly,I like the taste of meat,support
25d9c5f16c668c52,I am open to reducing meat consumption,I have doubts about meat's climate impact,conflict
25d9c5f16c668c52,I eat meat for most meals,I like the taste of meat,support
87e1dbf2ddd33fb1,Health concerns influence my meat intake,Social contacts influence me to limit meat,support
87e1dbf2ddd33fb1,Health concerns influence my meat intake,I think about my meat consumption,support
87e1dbf2ddd33fb1,I feel meat is essential to my meals,I have eaten meat for a long time,support
87e1dbf2ddd33fb1,I feel meat is essential to my meals,I think about my meat consumption,support
87e1dbf2ddd33fb1,I think about my meat consumption,Social contacts influence me to limit meat,support
87e1dbf2ddd33fb1,Health concerns influence my meat intake,I feel meat is essential to my meals,conflict
87e1dbf2ddd33fb1,Meat presentation is important to me,Suspicious smell or appearance discourages me,support
87e1dbf2ddd33fb1,I avoid pork,Meat versatility motivates my choices,support
87e1dbf2ddd33fb1,Meat presentation is important to me,Meat versatility motivates my choices,support
87e1dbf2ddd33fb1,I avoid pork,Suspicious smell or appearance discourages me,support
edc04ff5e481112b,Concern for nutrient density increases meat intake,I find meat healthy and nutritious,support
edc04ff5e481112b,Concern for nutrient density increases meat intake,I like the taste of meat,support
edc04ff5e481112b,Concern for nutrient density increases meat intake,I eat meat almost every day,support
edc04ff5e481112b,Eating cheese or eggs reduces my meat intake,Non-meat high protein meals reduce meat intake,support
edc04ff5e481112b,Family history of diabetes influences carb intake,I eat meat almost every day,support
edc04ff5e481112b,Family history of diabetes influences carb intake,I find meat healthy and nutritious,support
edc04ff5e481112b,Family history of diabetes influences carb intake,Physical activity increases protein and meat intake,support
edc04ff5e481112b,I am more open to occasional vegetarian meals,Non-meat high protein meals reduce meat intake,support
edc04ff5e481112b,Eating cheese or eggs reduces my meat intake,I am more open to occasional vegetarian meals,support
edc04ff5e481112b,I eat meat almost every day,I find meat healthy and nutritious,support
edc04ff5e481112b,I eat meat almost every day,I like the taste of meat,support
edc04ff5e481112b,I eat meat almost every day,Physical activity increases protein and meat intake,support
edc04ff5e481112b,I find meat healthy and nutritious,I like the taste of meat,support
edc04ff5e481112b,I find meat healthy and nutritious,Physical activity increases protein and meat intake,support
edc04ff5e481112b,I like the taste of meat,Physical activity increases protein and meat intake,support
edc04ff5e481112b,I like the taste of meat,Non-meat high protein meals reduce meat intake,conflict
edc04ff5e481112b,I find meat healthy and nutritious,Non-meat high protein meals reduce meat intake,conflict
edc04ff5e481112b,Eating cheese or eggs reduces my meat intake,I find meat healthy and nutritious,conflict
edc04ff5e481112b,Attempt to eat more seafood reduces meat intake,I am more open to occasional vegetarian meals,support
edc04ff5e481112b,Attempt to eat more seafood reduces meat intake,I eat meat almost every day,conflict
edc04ff5e481112b,Attempt to eat more seafood reduces meat intake,I find meat healthy and nutritious,conflict
edc04ff5e481112b,Eating cheese or eggs reduces my meat intake,I eat meat almost every day,conflict
edc04ff5e481112b,I am more open to occasional vegetarian meals,I eat meat almost every day,conflict
edc04ff5e481112b,Non-meat high protein meals reduce meat intake,Physical activity increases protein and meat intake,conflict
f59ad690cbd0e6c3,I am concerned about animal welfare,I believe factory farming is cruel,support
f59ad690cbd0e6c3,I am concerned about animal welfare,I have reduced red meat to once every other week,support
f59ad690cbd0e6c3,I am concerned about animal welfare,I have reduced white meat to twice a week,support
f59ad690cbd0e6c3,I am concerned about animal welfare,I am hoping to cut out red meat completely,support
f59ad690cbd0e6c3,I am concerned about animal welfare,I am concerned about my health,support
f59ad690cbd0e6c3,I am concerned about my health,I have more energy after reducing meat,support
f59ad690cbd0e6c3,I am concerned about my health,I have reduced red meat to once every other week,support
